"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"S4","ALB"," Total","Albania","TZA","Tanzania",2018,"Export",6,21.552
"S4","ALB"," Total","Albania","UGA","Uganda",2018,"Export",6,0.758
"S4","ALB"," Total","Albania","UKR","Ukraine",2018,"Export",6,2283.266
"S4","ALB"," Total","Albania","UNS","Unspecified",2018,"Export",6,1948.733
"S4","ALB"," Total","Albania","URY","Uruguay",2018,"Export",6,12.707
"S4","ALB"," Total","Albania","USA","United States",2018,"Export",6,49590.301
"S4","ALB"," Total","Albania","VEN","Venezuela",2018,"Export",6,0.072
"S4","ALB"," Total","Albania","VNM","Vietnam",2018,"Export",6,2376.458
"S4","ALB"," Total","Albania","WLD"," World",2018,"Export",6,2875859.779
"S4","ALB"," Total","Albania","YEM","Yemen",2018,"Export",6,20.184
"S4","ALB"," Total","Albania","ZAF","South Africa",2018,"Export",6,199.727
"S4","AND"," Total","Andorra","AFG","Afghanistan",2018,"Export",6,0.005
"S4","AND"," Total","Andorra","AGO","Angola",2018,"Export",6,0.535
"S4","AND"," Total","Andorra","AND","Andorra",2018,"Export",6,44.686
"S4","AND"," Total","Andorra","ARE","United Arab Emirates",2018,"Export",6,1173.321
"S4","AND"," Total","Andorra","ARG","Argentina",2018,"Export",6,55.741
"S4","AND"," Total","Andorra","ARM","Armenia",2018,"Export",6,1.288
"S4","AND"," Total","Andorra","AUS","Australia",2018,"Export",6,176.827
"S4","AND"," Total","Andorra","AUT","Austria",2018,"Export",6,2915.459
"S4","AND"," Total","Andorra","AZE","Azerbaijan",2018,"Export",6,3.173
"S4","AND"," Total","Andorra","BEL","Belgium",2018,"Export",6,482.904
"S4","AND"," Total","Andorra","BGD","Bangladesh",2018,"Export",6,0.229
"S4","AND"," Total","Andorra","BGR","Bulgaria",2018,"Export",6,49.666
"S4","AND"," Total","Andorra","BHR","Bahrain",2018,"Export",6,3.04
"S4","AND"," Total","Andorra","BIH","Bosnia and Herzegovina",2018,"Export",6,0.882
"S4","AND"," Total","Andorra","BLR","Belarus",2018,"Export",6,41.862
"S4","AND"," Total","Andorra","BOL","Bolivia",2018,"Export",6,1.303
"S4","AND"," Total","Andorra","BRA","Brazil",2018,"Export",6,15.013
"S4","AND"," Total","Andorra","BRB","Barbados",2018,"Export",6,0.054
"S4","AND"," Total","Andorra","BRN","Brunei",2018,"Export",6,0.251
"S4","AND"," Total","Andorra","CAN","Canada",2018,"Export",6,45.56
"S4","AND"," Total","Andorra","CHE","Switzerland",2018,"Export",6,738.768
"S4","AND"," Total","Andorra","CHL","Chile",2018,"Export",6,54.48
"S4","AND"," Total","Andorra","CHN","China",2018,"Export",6,629.832
"S4","AND"," Total","Andorra","COL","Colombia",2018,"Export",6,100.229
"S4","AND"," Total","Andorra","CPV","Cape Verde",2018,"Export",6,0.021
"S4","AND"," Total","Andorra","CRI","Costa Rica",2018,"Export",6,19.305
"S4","AND"," Total","Andorra","CUB","Cuba",2018,"Export",6,5.661
"S4","AND"," Total","Andorra","CYP","Cyprus",2018,"Export",6,2.438
"S4","AND"," Total","Andorra","CZE","Czech Republic",2018,"Export",6,63.727
"S4","AND"," Total","Andorra","DEU","Germany",2018,"Export",6,1051.281
"S4","AND"," Total","Andorra","DNK","Denmark",2018,"Export",6,66.511
"S4","AND"," Total","Andorra","DOM","Dominican Republic",2018,"Export",6,6.747
"S4","AND"," Total","Andorra","DZA","Algeria",2018,"Export",6,39.852
"S4","AND"," Total","Andorra","ECU","Ecuador",2018,"Export",6,12.348
"S4","AND"," Total","Andorra","EGY","Egypt, Arab Rep.",2018,"Export",6,0.054
"S4","AND"," Total","Andorra","ESP","Spain",2018,"Export",6,79905.93
"S4","AND"," Total","Andorra","EST","Estonia",2018,"Export",6,1.16
"S4","AND"," Total","Andorra","FIN","Finland",2018,"Export",6,31.793
"S4","AND"," Total","Andorra","FJI","Fiji",2018,"Export",6,0.05
"S4","AND"," Total","Andorra","FRA","France",2018,"Export",6,23652.808
"S4","AND"," Total","Andorra","GBR","United Kingdom",2018,"Export",6,342.303
"S4","AND"," Total","Andorra","GHA","Ghana",2018,"Export",6,5.466
"S4","AND"," Total","Andorra","GIB","Gibraltar",2018,"Export",6,0.238
"S4","AND"," Total","Andorra","GRC","Greece",2018,"Export",6,8.661
"S4","AND"," Total","Andorra","GTM","Guatemala",2018,"Export",6,211.695
"S4","AND"," Total","Andorra","GUY","Guyana",2018,"Export",6,24.596
"S4","AND"," Total","Andorra","HKG","Hong Kong, China",2018,"Export",6,2535.926
"S4","AND"," Total","Andorra","HND","Honduras",2018,"Export",6,301.816
"S4","AND"," Total","Andorra","HRV","Croatia",2018,"Export",6,6.474
"S4","AND"," Total","Andorra","HTI","Haiti",2018,"Export",6,0.056
"S4","AND"," Total","Andorra","HUN","Hungary",2018,"Export",6,10.732
"S4","AND"," Total","Andorra","IDN","Indonesia",2018,"Export",6,1.989
"S4","AND"," Total","Andorra","IND","India",2018,"Export",6,0.827
"S4","AND"," Total","Andorra","IRL","Ireland",2018,"Export",6,13.612
"S4","AND"," Total","Andorra","IRN","Iran, Islamic Rep.",2018,"Export",6,49.15
"S4","AND"," Total","Andorra","IRQ","Iraq",2018,"Export",6,0.342
"S4","AND"," Total","Andorra","ISL","Iceland",2018,"Export",6,0.471
"S4","AND"," Total","Andorra","ISR","Israel",2018,"Export",6,375.111
"S4","AND"," Total","Andorra","ITA","Italy",2018,"Export",6,1398.535
"S4","AND"," Total","Andorra","JAM","Jamaica",2018,"Export",6,0.024
"S4","AND"," Total","Andorra","JOR","Jordan",2018,"Export",6,136.248
"S4","AND"," Total","Andorra","JPN","Japan",2018,"Export",6,90.753
"S4","AND"," Total","Andorra","KAZ","Kazakhstan",2018,"Export",6,9.468
"S4","AND"," Total","Andorra","KGZ","Kyrgyz Republic",2018,"Export",6,1.204
"S4","AND"," Total","Andorra","KHM","Cambodia",2018,"Export",6,9.278
"S4","AND"," Total","Andorra","KNA","St. Kitts and Nevis",2018,"Export",6,0.021
"S4","AND"," Total","Andorra","KOR","Korea, Rep.",2018,"Export",6,129.791
"S4","AND"," Total","Andorra","KWT","Kuwait",2018,"Export",6,832.615
"S4","AND"," Total","Andorra","LAO","Lao PDR",2018,"Export",6,0.014
"S4","AND"," Total","Andorra","LBN","Lebanon",2018,"Export",6,631.957
"S4","AND"," Total","Andorra","LKA","Sri Lanka",2018,"Export",6,0.028
"S4","AND"," Total","Andorra","LTU","Lithuania",2018,"Export",6,5.554
"S4","AND"," Total","Andorra","LUX","Luxembourg",2018,"Export",6,300.465
"S4","AND"," Total","Andorra","MAC","Macao",2018,"Export",6,26.585
"S4","AND"," Total","Andorra","MAR","Morocco",2018,"Export",6,4.208
"S4","AND"," Total","Andorra","MDA","Moldova",2018,"Export",6,1.202
"S4","AND"," Total","Andorra","MDG","Madagascar",2018,"Export",6,36.147
"S4","AND"," Total","Andorra","MDV","Maldives",2018,"Export",6,0.024
"S4","AND"," Total","Andorra","MEX","Mexico",2018,"Export",6,96.202
"S4","AND"," Total","Andorra","MKD","North Macedonia",2018,"Export",6,0.015
"S4","AND"," Total","Andorra","MLT","Malta",2018,"Export",6,0.93
"S4","AND"," Total","Andorra","MNG","Mongolia",2018,"Export",6,1.723
"S4","AND"," Total","Andorra","MNP","Northern Mariana Islands",2018,"Export",6,0.294
"S4","AND"," Total","Andorra","MUS","Mauritius",2018,"Export",6,0.066
"S4","AND"," Total","Andorra","MYS","Malaysia",2018,"Export",6,2.457
"S4","AND"," Total","Andorra","NCL","New Caledonia",2018,"Export",6,0.054
"S4","AND"," Total","Andorra","NER","Niger",2018,"Export",6,0.177
"S4","AND"," Total","Andorra","NGA","Nigeria",2018,"Export",6,5.252
"S4","AND"," Total","Andorra","NLD","Netherlands",2018,"Export",6,2404.255
"S4","AND"," Total","Andorra","NOR","Norway",2018,"Export",6,4835.882
"S4","AND"," Total","Andorra","NZL","New Zealand",2018,"Export",6,10.477
"S4","AND"," Total","Andorra","OAS","Other Asia, nes",2018,"Export",6,20.265
"S4","AND"," Total","Andorra","PAN","Panama",2018,"Export",6,9.226
"S4","AND"," Total","Andorra","PER","Peru",2018,"Export",6,7.426
"S4","AND"," Total","Andorra","PHL","Philippines",2018,"Export",6,1.15
"S4","AND"," Total","Andorra","POL","Poland",2018,"Export",6,59.553
"S4","AND"," Total","Andorra","PRK","Korea, Dem. Rep.",2018,"Export",6,4.405
"S4","AND"," Total","Andorra","PRT","Portugal",2018,"Export",6,102.9
"S4","AND"," Total","Andorra","PRY","Paraguay",2018,"Export",6,20.017
"S4","AND"," Total","Andorra","PYF","French Polynesia",2018,"Export",6,0.265
"S4","AND"," Total","Andorra","QAT","Qatar",2018,"Export",6,21.903
"S4","AND"," Total","Andorra","ROM","Romania",2018,"Export",6,61.862
"S4","AND"," Total","Andorra","RUS","Russian Federation",2018,"Export",6,267.011
"S4","AND"," Total","Andorra","SAU","Saudi Arabia",2018,"Export",6,56.158
"S4","AND"," Total","Andorra","SGP","Singapore",2018,"Export",6,28.434
"S4","AND"," Total","Andorra","SLV","El Salvador",2018,"Export",6,117.518
"S4","AND"," Total","Andorra","STP","Sao Tome and Principe",2018,"Export",6,142.117
"S4","AND"," Total","Andorra","SVK","Slovak Republic",2018,"Export",6,3.789
"S4","AND"," Total","Andorra","SVN","Slovenia",2018,"Export",6,11.003
"S4","AND"," Total","Andorra","SWE","Sweden",2018,"Export",6,236.874
"S4","AND"," Total","Andorra","TGO","Togo",2018,"Export",6,0.024
"S4","AND"," Total","Andorra","THA","Thailand",2018,"Export",6,12.358
"S4","AND"," Total","Andorra","TUR","Turkey",2018,"Export",6,4.15
"S4","AND"," Total","Andorra","UKR","Ukraine",2018,"Export",6,5.495
"S4","AND"," Total","Andorra","UNS","Unspecified",2018,"Export",6,1992.483
"S4","AND"," Total","Andorra","URY","Uruguay",2018,"Export",6,0.236
"S4","AND"," Total","Andorra","UZB","Uzbekistan",2018,"Export",6,0.857
"S4","AND"," Total","Andorra","VNM","Vietnam",2018,"Export",6,0.868
"S4","AND"," Total","Andorra","WLD"," World",2018,"Export",6,129448.151
"S4","AND"," Total","Andorra","ZAF","South Africa",2018,"Export",6,2.807
"S4","AND"," Total","Andorra","ZAR","Congo, Dem. Rep.",2018,"Export",6,0.829
"S4","ARE"," Total","United Arab Emirates","ABW","Aruba",2018,"Export",6,432.426
"S4","ARE"," Total","United Arab Emirates","ABW","Aruba",2019,"Export",6,2237.482
"S4","ARE"," Total","United Arab Emirates","AFG","Afghanistan",2018,"Export",6,210184.581
"S4","ARE"," Total","United Arab Emirates","AFG","Afghanistan",2019,"Export",6,324216.911
"S4","ARE"," Total","United Arab Emirates","AGO","Angola",2018,"Export",6,69090.347
"S4","ARE"," Total","United Arab Emirates","AGO","Angola",2019,"Export",6,57268.861
"S4","ARE"," Total","United Arab Emirates","AIA","Anguila",2018,"Export",6,0.567
"S4","ARE"," Total","United Arab Emirates","AIA","Anguila",2019,"Export",6,55.424
"S4","ARE"," Total","United Arab Emirates","ALB","Albania",2018,"Export",6,5068.694
"S4","ARE"," Total","United Arab Emirates","ALB","Albania",2019,"Export",6,5233.918
"S4","ARE"," Total","United Arab Emirates","AND","Andorra",2018,"Export",6,0
"S4","ARE"," Total","United Arab Emirates","AND","Andorra",2019,"Export",6,3.353
"S4","ARE"," Total","United Arab Emirates","ARG","Argentina",2018,"Export",6,15409.812
"S4","ARE"," Total","United Arab Emirates","ARG","Argentina",2019,"Export",6,34291.146
"S4","ARE"," Total","United Arab Emirates","ARM","Armenia",2018,"Export",6,10588.739
"S4","ARE"," Total","United Arab Emirates","ARM","Armenia",2019,"Export",6,57593.053
"S4","ARE"," Total","United Arab Emirates","ASM","American Samoa",2019,"Export",6,2.941
"S4","ARE"," Total","United Arab Emirates","ATG","Antigua and Barbuda",2018,"Export",6,168.773
"S4","ARE"," Total","United Arab Emirates","ATG","Antigua and Barbuda",2019,"Export",6,39.594
"S4","ARE"," Total","United Arab Emirates","AUS","Australia",2018,"Export",6,442624.038
"S4","ARE"," Total","United Arab Emirates","AUS","Australia",2019,"Export",6,386619.945
"S4","ARE"," Total","United Arab Emirates","AUT","Austria",2018,"Export",6,20924.332
"S4","ARE"," Total","United Arab Emirates","AUT","Austria",2019,"Export",6,28755.158
"S4","ARE"," Total","United Arab Emirates","AZE","Azerbaijan",2018,"Export",6,37004.202
"S4","ARE"," Total","United Arab Emirates","AZE","Azerbaijan",2019,"Export",6,68303.007
"S4","ARE"," Total","United Arab Emirates","BDI","Burundi",2018,"Export",6,2142.131
"S4","ARE"," Total","United Arab Emirates","BDI","Burundi",2019,"Export",6,3626.279
"S4","ARE"," Total","United Arab Emirates","BEL","Belgium",2018,"Export",6,346212.635
"S4","ARE"," Total","United Arab Emirates","BEL","Belgium",2019,"Export",6,196233.845
"S4","ARE"," Total","United Arab Emirates","BEN","Benin",2018,"Export",6,24559.855
"S4","ARE"," Total","United Arab Emirates","BEN","Benin",2019,"Export",6,23831.383
"S4","ARE"," Total","United Arab Emirates","BFA","Burkina Faso",2018,"Export",6,39300.624
"S4","ARE"," Total","United Arab Emirates","BFA","Burkina Faso",2019,"Export",6,36451.269
"S4","ARE"," Total","United Arab Emirates","BGD","Bangladesh",2018,"Export",6,724837.793
"S4","ARE"," Total","United Arab Emirates","BGD","Bangladesh",2019,"Export",6,881432.067
"S4","ARE"," Total","United Arab Emirates","BGR","Bulgaria",2018,"Export",6,13484.189
"S4","ARE"," Total","United Arab Emirates","BGR","Bulgaria",2019,"Export",6,19578.115
"S4","ARE"," Total","United Arab Emirates","BHR","Bahrain",2018,"Export",6,1802528.93
"S4","ARE"," Total","United Arab Emirates","BHR","Bahrain",2019,"Export",6,1363487.949
"S4","ARE"," Total","United Arab Emirates","BHS","Bahamas, The",2018,"Export",6,274.108
"S4","ARE"," Total","United Arab Emirates","BHS","Bahamas, The",2019,"Export",6,357.496
"S4","ARE"," Total","United Arab Emirates","BIH","Bosnia and Herzegovina",2018,"Export",6,740.402
"S4","ARE"," Total","United Arab Emirates","BIH","Bosnia and Herzegovina",2019,"Export",6,1180.026
"S4","ARE"," Total","United Arab Emirates","BLR","Belarus",2018,"Export",6,4356.382
"S4","ARE"," Total","United Arab Emirates","BLR","Belarus",2019,"Export",6,6677.391
"S4","ARE"," Total","United Arab Emirates","BLZ","Belize",2018,"Export",6,16351.795
"S4","ARE"," Total","United Arab Emirates","BLZ","Belize",2019,"Export",6,8389.454
"S4","ARE"," Total","United Arab Emirates","BMU","Bermuda",2018,"Export",6,2.477
"S4","ARE"," Total","United Arab Emirates","BMU","Bermuda",2019,"Export",6,340.104
"S4","ARE"," Total","United Arab Emirates","BOL","Bolivia",2018,"Export",6,1070.021
"S4","ARE"," Total","United Arab Emirates","BOL","Bolivia",2019,"Export",6,648.007
"S4","ARE"," Total","United Arab Emirates","BRA","Brazil",2018,"Export",6,59631.63
"S4","ARE"," Total","United Arab Emirates","BRA","Brazil",2019,"Export",6,49725.069
"S4","ARE"," Total","United Arab Emirates","BRB","Barbados",2018,"Export",6,160.575
"S4","ARE"," Total","United Arab Emirates","BRB","Barbados",2019,"Export",6,2393.869
"S4","ARE"," Total","United Arab Emirates","BRN","Brunei",2018,"Export",6,1862.55
"S4","ARE"," Total","United Arab Emirates","BRN","Brunei",2019,"Export",6,2329.937
"S4","ARE"," Total","United Arab Emirates","BTN","Bhutan",2018,"Export",6,14.203
"S4","ARE"," Total","United Arab Emirates","BTN","Bhutan",2019,"Export",6,157.854
"S4","ARE"," Total","United Arab Emirates","BWA","Botswana",2018,"Export",6,1451.016
"S4","ARE"," Total","United Arab Emirates","BWA","Botswana",2019,"Export",6,3385.098
"S4","ARE"," Total","United Arab Emirates","CAF","Central African Republic",2018,"Export",6,1938.931
"S4","ARE"," Total","United Arab Emirates","CAF","Central African Republic",2019,"Export",6,3582.348
"S4","ARE"," Total","United Arab Emirates","CAN","Canada",2018,"Export",6,137658.016
"S4","ARE"," Total","United Arab Emirates","CAN","Canada",2019,"Export",6,129636.438
"S4","ARE"," Total","United Arab Emirates","CCK","Cocos (Keeling) Islands",2018,"Export",6,0
"S4","ARE"," Total","United Arab Emirates","CCK","Cocos (Keeling) Islands",2019,"Export",6,886.263
"S4","ARE"," Total","United Arab Emirates","CHE","Switzerland",2018,"Export",6,2165885.331
"S4","ARE"," Total","United Arab Emirates","CHE","Switzerland",2019,"Export",6,5694762.142
"S4","ARE"," Total","United Arab Emirates","CHL","Chile",2018,"Export",6,17866.219
"S4","ARE"," Total","United Arab Emirates","CHL","Chile",2019,"Export",6,29507.803
"S4","ARE"," Total","United Arab Emirates","CHN","China",2018,"Export",6,1384537.62
"S4","ARE"," Total","United Arab Emirates","CHN","China",2019,"Export",6,2252800.003
"S4","ARE"," Total","United Arab Emirates","CIV","Cote d'Ivoire",2018,"Export",6,43080.302
"S4","ARE"," Total","United Arab Emirates","CIV","Cote d'Ivoire",2019,"Export",6,39364.663
"S4","ARE"," Total","United Arab Emirates","CMR","Cameroon",2018,"Export",6,45513.031
"S4","ARE"," Total","United Arab Emirates","CMR","Cameroon",2019,"Export",6,58410.602
"S4","ARE"," Total","United Arab Emirates","COG","Congo, Rep.",2018,"Export",6,17549.746
"S4","ARE"," Total","United Arab Emirates","COG","Congo, Rep.",2019,"Export",6,24098.38
"S4","ARE"," Total","United Arab Emirates","COK","Cook Islands",2018,"Export",6,96.605
"S4","ARE"," Total","United Arab Emirates","COK","Cook Islands",2019,"Export",6,73.612
"S4","ARE"," Total","United Arab Emirates","COL","Colombia",2018,"Export",6,15661.323
"S4","ARE"," Total","United Arab Emirates","COL","Colombia",2019,"Export",6,43823.405
"S4","ARE"," Total","United Arab Emirates","COM","Comoros",2018,"Export",6,15682.65
"S4","ARE"," Total","United Arab Emirates","COM","Comoros",2019,"Export",6,17598.472
"S4","ARE"," Total","United Arab Emirates","CPV","Cape Verde",2018,"Export",6,29.69
"S4","ARE"," Total","United Arab Emirates","CPV","Cape Verde",2019,"Export",6,279.485
"S4","ARE"," Total","United Arab Emirates","CRI","Costa Rica",2018,"Export",6,5340.674
"S4","ARE"," Total","United Arab Emirates","CRI","Costa Rica",2019,"Export",6,6963.811
"S4","ARE"," Total","United Arab Emirates","CUB","Cuba",2018,"Export",6,1258.7
"S4","ARE"," Total","United Arab Emirates","CUB","Cuba",2019,"Export",6,61.845
"S4","ARE"," Total","United Arab Emirates","CUW","Cura�ao",2018,"Export",6,155.158
"S4","ARE"," Total","United Arab Emirates","CUW","Cura�ao",2019,"Export",6,734.89
"S4","ARE"," Total","United Arab Emirates","CYM","Cayman Islands",2018,"Export",6,97.233
"S4","ARE"," Total","United Arab Emirates","CYM","Cayman Islands",2019,"Export",6,172.838
"S4","ARE"," Total","United Arab Emirates","CYP","Cyprus",2018,"Export",6,27458.771
"S4","ARE"," Total","United Arab Emirates","CYP","Cyprus",2019,"Export",6,35371.885
"S4","ARE"," Total","United Arab Emirates","CZE","Czech Republic",2018,"Export",6,15250.709
"S4","ARE"," Total","United Arab Emirates","CZE","Czech Republic",2019,"Export",6,16497.424
"S4","ARE"," Total","United Arab Emirates","DEU","Germany",2018,"Export",6,878214.605
"S4","ARE"," Total","United Arab Emirates","DEU","Germany",2019,"Export",6,370007.979
"S4","ARE"," Total","United Arab Emirates","DJI","Djibouti",2018,"Export",6,246163.807
"S4","ARE"," Total","United Arab Emirates","DJI","Djibouti",2019,"Export",6,227193.692
"S4","ARE"," Total","United Arab Emirates","DMA","Dominica",2018,"Export",6,1439.677
"S4","ARE"," Total","United Arab Emirates","DMA","Dominica",2019,"Export",6,217.887
"S4","ARE"," Total","United Arab Emirates","DNK","Denmark",2018,"Export",6,11462.81
"S4","ARE"," Total","United Arab Emirates","DNK","Denmark",2019,"Export",6,9884.411
"S4","ARE"," Total","United Arab Emirates","DOM","Dominican Republic",2018,"Export",6,4926.384
"S4","ARE"," Total","United Arab Emirates","DOM","Dominican Republic",2019,"Export",6,5750.018
"S4","ARE"," Total","United Arab Emirates","DZA","Algeria",2018,"Export",6,271124.034
"S4","ARE"," Total","United Arab Emirates","DZA","Algeria",2019,"Export",6,194623.274
"S4","ARE"," Total","United Arab Emirates","ECU","Ecuador",2018,"Export",6,7403.172
"S4","ARE"," Total","United Arab Emirates","ECU","Ecuador",2019,"Export",6,4683.188
"S4","ARE"," Total","United Arab Emirates","EGY","Egypt, Arab Rep.",2018,"Export",6,1088779.007
"S4","ARE"," Total","United Arab Emirates","EGY","Egypt, Arab Rep.",2019,"Export",6,1031337.716
"S4","ARE"," Total","United Arab Emirates","ERI","Eritrea",2018,"Export",6,10834.009
"S4","ARE"," Total","United Arab Emirates","ERI","Eritrea",2019,"Export",6,13774.035
"S4","ARE"," Total","United Arab Emirates","ESH","Western Sahara",2018,"Export",6,32.807
"S4","ARE"," Total","United Arab Emirates","ESH","Western Sahara",2019,"Export",6,0
"S4","ARE"," Total","United Arab Emirates","ESP","Spain",2018,"Export",6,232233.215
"S4","ARE"," Total","United Arab Emirates","ESP","Spain",2019,"Export",6,221540.864
