,Unnamed: 0,Nomenclature,ReporterISO3,ProductCode,ReporterName,PartnerISO3,PartnerName,Year,TradeFlowName,TradeFlowCode,TradeValue in 1000 USD,Norm_Exports
247,951,S4,ARG, Total,Argentina,BLZ,Belize,2019,Export,6,1873.974,2.8779837300211478e-05
248,953,S4,ARG, Total,Argentina,BOL,Bolivia,2019,Export,6,617926.718,0.009489902425270393
249,955,S4,ARG, Total,Argentina,BRA,Brazil,2019,Export,6,10385463.386,0.15949631453605195
250,957,S4,ARG, Total,Argentina,BRB,Barbados,2019,Export,6,802.193,1.2319799540104905e-05
251,959,S4,ARG, Total,Argentina,BRN,Brunei,2019,Export,6,8220.716999999999,0.00012625089662454366
252,961,S4,ARG, Total,Argentina,CAF,Central African Republic,2019,Export,6,835.837,1.2836492325665597e-05
253,963,S4,ARG, Total,Argentina,CAN,Canada,2019,Export,6,651122.374,0.009999709700480076
254,965,S4,ARG, Total,Argentina,CHE,Switzerland,2019,Export,6,1689723.696,0.025950185569912926
255,967,S4,ARG, Total,Argentina,CHL,Chile,2019,Export,6,3069240.819,0.04713632708137244
256,969,S4,ARG, Total,Argentina,CHN,China,2019,Export,6,6817852.799,0.10470619885441924
257,971,S4,ARG, Total,Argentina,CIV,Cote d'Ivoire,2019,Export,6,57989.91,0.0008905887567564474
258,973,S4,ARG, Total,Argentina,CMR,Cameroon,2019,Export,6,46893.277,0.0007201705480085365
259,975,S4,ARG, Total,Argentina,COG,"Congo, Rep.",2019,Export,6,24121.127,0.0003704438324959355
260,977,S4,ARG, Total,Argentina,COL,Colombia,2019,Export,6,896672.8740000002,0.013770788402204638
261,979,S4,ARG, Total,Argentina,COM,Comoros,2019,Export,6,953.538,1.464410311966391e-05
262,981,S4,ARG, Total,Argentina,CPV,Cape Verde,2019,Export,6,5630.498000000001,8.647121910931859e-05
263,983,S4,ARG, Total,Argentina,CRI,Costa Rica,2019,Export,6,106722.328,0.0016390041890334678
264,985,S4,ARG, Total,Argentina,CUB,Cuba,2019,Export,6,280045.56,0.004300841769120923
265,987,S4,ARG, Total,Argentina,CUW,Cura�ao,2019,Export,6,6982.8290000000015,0.00010723984565164644
266,989,S4,ARG, Total,Argentina,CYP,Cyprus,2019,Export,6,40079.05,0.0006155200329070953
267,991,S4,ARG, Total,Argentina,CZE,Czech Republic,2019,Export,6,40101.808,0.0006158695423118566
268,993,S4,ARG, Total,Argentina,DEU,Germany,2019,Export,6,941690.787,0.014462157765779091
269,995,S4,ARG, Total,Argentina,DJI,Djibouti,2019,Export,6,2841.099,4.3632604814044135e-05
270,997,S4,ARG, Total,Argentina,DMA,Dominica,2019,Export,6,163.114,2.5050477655435433e-06
271,999,S4,ARG, Total,Argentina,DNK,Denmark,2019,Export,6,194607.85600000003,0.0029887193915299707
272,1001,S4,ARG, Total,Argentina,DOM,Dominican Republic,2019,Export,6,171776.014,0.002638075947157671
273,1003,S4,ARG, Total,Argentina,DZA,Algeria,2019,Export,6,1523638.991,0.02339951475593492
274,1005,S4,ARG, Total,Argentina,ECU,Ecuador,2019,Export,6,281656.269,0.0043255784746237666
275,1007,S4,ARG, Total,Argentina,EGY,"Egypt, Arab Rep.",2019,Export,6,988843.653,0.015186314990862615
276,1009,S4,ARG, Total,Argentina,ESP,Spain,2019,Export,6,1431719.994,0.021987854947176297
277,1011,S4,ARG, Total,Argentina,EST,Estonia,2019,Export,6,1960.449,3.0107890106993105e-05
278,1013,S4,ARG, Total,Argentina,ETH,Ethiopia(excludes Eritrea),2019,Export,6,20109.593,0.0003088360962924095
279,1015,S4,ARG, Total,Argentina,FIN,Finland,2019,Export,6,7323.644,0.00011247396322716858
280,1017,S4,ARG, Total,Argentina,FJI,Fiji,2019,Export,6,179.208,2.7522137889299953e-06
281,1019,S4,ARG, Total,Argentina,FRA,France,2019,Export,6,349463.815,0.005366943051510429
282,1021,S4,ARG, Total,Argentina,FRE,Free Zones,2019,Export,6,16520.789,0.00025372049958597266
283,1023,S4,ARG, Total,Argentina,GAB,Gabon,2019,Export,6,9448.767,0.00014511085903412072
284,1025,S4,ARG, Total,Argentina,GBR,United Kingdom,2019,Export,6,732429.6590000001,0.01124839854761559
285,1027,S4,ARG, Total,Argentina,GEO,Georgia,2019,Export,6,17088.554,0.00026244003588944036
286,1029,S4,ARG, Total,Argentina,GHA,Ghana,2019,Export,6,83516.093,0.0012826109479050034
287,1031,S4,ARG, Total,Argentina,GIN,Guinea,2019,Export,6,1343.706,2.063616680878068e-05
288,1033,S4,ARG, Total,Argentina,GMB,"Gambia, The",2019,Export,6,2894.296,4.444958573526254e-05
289,1035,S4,ARG, Total,Argentina,GNQ,Equatorial Guinea,2019,Export,6,2569.837,3.946665788749661e-05
290,1037,S4,ARG, Total,Argentina,GRC,Greece,2019,Export,6,152229.609,0.0023378890952034602
291,1039,S4,ARG, Total,Argentina,GRD,Grenada,2019,Export,6,500.437,7.685536426335655e-06
292,1041,S4,ARG, Total,Argentina,GTM,Guatemala,2019,Export,6,144645.717,0.0022214183342097777
293,1043,S4,ARG, Total,Argentina,GUY,Guyana,2019,Export,6,4351.1,6.682267207386559e-05
294,1045,S4,ARG, Total,Argentina,HKG,"Hong Kong, China",2019,Export,6,234848.744,0.0036067248758408694
295,1047,S4,ARG, Total,Argentina,HND,Honduras,2019,Export,6,56194.319,0.0008630126981570624
296,1049,S4,ARG, Total,Argentina,HRV,Croatia,2019,Export,6,33508.354,0.0005146095817326657
297,1051,S4,ARG, Total,Argentina,HTI,Haiti,2019,Export,6,8618.335,0.00013235737480814466
298,1053,S4,ARG, Total,Argentina,HUN,Hungary,2019,Export,6,9134.445,0.00014028361168710464
299,1055,S4,ARG, Total,Argentina,IDN,Indonesia,2019,Export,6,1622643.165,0.024919986235134646
300,1057,S4,ARG, Total,Argentina,IND,India,2019,Export,6,2155535.344,0.03310395794988372
301,1059,S4,ARG, Total,Argentina,IRL,Ireland,2019,Export,6,311490.749,0.004783765984341839
302,1061,S4,ARG, Total,Argentina,IRN,"Iran, Islamic Rep.",2019,Export,6,695652.327,0.01068358514503057
303,1063,S4,ARG, Total,Argentina,IRQ,Iraq,2019,Export,6,192056.627,0.0029495385087986298
304,1065,S4,ARG, Total,Argentina,ISL,Iceland,2019,Export,6,3464.693,5.320954337423124e-05
305,1067,S4,ARG, Total,Argentina,ISR,Israel,2019,Export,6,233503.661,0.0035860675615476717
306,1069,S4,ARG, Total,Argentina,ITA,Italy,2019,Export,6,1002773.678,0.015400247443013966
307,1071,S4,ARG, Total,Argentina,JAM,Jamaica,2019,Export,6,4019.084,6.172368646303692e-05
308,1073,S4,ARG, Total,Argentina,JOR,Jordan,2019,Export,6,170098.733,0.0026123168521612968
309,1075,S4,ARG, Total,Argentina,JPN,Japan,2019,Export,6,452885.232,0.006955253003845588
310,1077,S4,ARG, Total,Argentina,KAZ,Kazakhstan,2019,Export,6,20840.963,0.00032006822096770145
311,1079,S4,ARG, Total,Argentina,KEN,Kenya,2019,Export,6,139909.663,0.002148683673235284
312,1081,S4,ARG, Total,Argentina,KHM,Cambodia,2019,Export,6,14332.391,0.00022011184845841794
313,1082,S4,ARG, Total,Argentina,KNA,St. Kitts and Nevis,2019,Export,6,136.082,2.0898997635438796e-06
314,1084,S4,ARG, Total,Argentina,KOR,"Korea, Rep.",2019,Export,6,842700.14,0.012941894029514516
315,1086,S4,ARG, Total,Argentina,KWT,Kuwait,2019,Export,6,52909.18700000001,0.0008125607898223053
316,1088,S4,ARG, Total,Argentina,LAO,Lao PDR,2019,Export,6,151.335,2.3241500030563414e-06
317,1090,S4,ARG, Total,Argentina,LBN,Lebanon,2019,Export,6,95881.776,0.0014725187827234112
318,1092,S4,ARG, Total,Argentina,LBR,Liberia,2019,Export,6,807.816,1.2406155607552527e-05
319,1094,S4,ARG, Total,Argentina,LBY,Libya,2019,Export,6,61974.93700000001,0.0009517894077243638
320,1096,S4,ARG, Total,Argentina,LCA,St. Lucia,2019,Export,6,386.327,5.933074954443765e-06
321,1098,S4,ARG, Total,Argentina,LKA,Sri Lanka,2019,Export,6,6065.236999999999,9.314778862845629e-05
322,1100,S4,ARG, Total,Argentina,LTU,Lithuania,2019,Export,6,29025.711,0.0004457667182698152
323,1102,S4,ARG, Total,Argentina,LUX,Luxembourg,2019,Export,6,401127.898,0.006160381969555514
324,1104,S4,ARG, Total,Argentina,LVA,Latvia,2019,Export,6,47496.511,0.000729434804809301
325,1106,S4,ARG, Total,Argentina,MAR,Morocco,2019,Export,6,611690.99,0.00939413629549038
326,1108,S4,ARG, Total,Argentina,MDA,Moldova,2019,Export,6,2600.463,3.99370012845535e-05
327,1110,S4,ARG, Total,Argentina,MDG,Madagascar,2019,Export,6,29875.048,0.00045881053887407636
328,1112,S4,ARG, Total,Argentina,MDV,Maldives,2019,Export,6,654.119,1.0045730834567094e-05
329,1114,S4,ARG, Total,Argentina,MEX,Mexico,2019,Export,6,669689.5,0.010284857128039117
330,1116,S4,ARG, Total,Argentina,MKD,North Macedonia,2019,Export,6,5029.526,7.724170131345656e-05
331,1118,S4,ARG, Total,Argentina,MLI,Mali,2019,Export,6,5008.210999999998,7.691435299802953e-05
332,1120,S4,ARG, Total,Argentina,MLT,Malta,2019,Export,6,93674.231,0.001438616078666207
333,1122,S4,ARG, Total,Argentina,MMR,Myanmar,2019,Export,6,2262.911,3.475299572185039e-05
334,1124,S4,ARG, Total,Argentina,MNG,Mongolia,2019,Export,6,2731.141,4.194390830605808e-05
335,1126,S4,ARG, Total,Argentina,MNT,Montenegro,2019,Export,6,2446.748,3.7576300073863267e-05
336,1128,S4,ARG, Total,Argentina,MOZ,Mozambique,2019,Export,6,104371.017,0.0016028935770280733
337,1130,S4,ARG, Total,Argentina,MRT,Mauritania,2019,Export,6,9865.999,0.00015151856217004566
338,1132,S4,ARG, Total,Argentina,MUS,Mauritius,2019,Export,6,40380.107,0.0006201435610233284
339,1133,S4,ARG, Total,Argentina,MWI,Malawi,2019,Export,6,1287.24,1.976898172884161e-05
340,1135,S4,ARG, Total,Argentina,MYS,Malaysia,2019,Export,6,884182.87,0.013578971288947465
341,1137,S4,ARG, Total,Argentina,NAM,Namibia,2019,Export,6,3559.699,5.4668612295435e-05
342,1139,S4,ARG, Total,Argentina,NER,Niger,2019,Export,6,3824.257,5.873160153459699e-05
343,1141,S4,ARG, Total,Argentina,NGA,Nigeria,2019,Export,6,111020.682,0.0017050168064863852
344,1143,S4,ARG, Total,Argentina,NIC,Nicaragua,2019,Export,6,26656.644,0.0004093834158262914
345,1145,S4,ARG, Total,Argentina,NLD,Netherlands,2019,Export,6,1806600.338,0.02774513616205298
346,1147,S4,ARG, Total,Argentina,NOR,Norway,2019,Export,6,22051.659,0.0003386616667145564
347,1149,S4,ARG, Total,Argentina,NPL,Nepal,2019,Export,6,2116.479,3.25041442780499e-05
348,1151,S4,ARG, Total,Argentina,NZL,New Zealand,2019,Export,6,144113.843,0.002213249999332019
349,1153,S4,ARG, Total,Argentina,OAS,"Other Asia, nes",2019,Export,6,163908.491,0.0025172492804612966
350,1155,S4,ARG, Total,Argentina,OMN,Oman,2019,Export,6,97672.423,0.0015000189130998794
351,1157,S4,ARG, Total,Argentina,PAK,Pakistan,2019,Export,6,101912.418,0.0015651352734409037
352,1159,S4,ARG, Total,Argentina,PAN,Panama,2019,Export,6,169487.612,0.002602931469572881
353,1161,S4,ARG, Total,Argentina,PER,Peru,2019,Export,6,1588094.708,0.024389403115287013
354,1163,S4,ARG, Total,Argentina,PHL,Philippines,2019,Export,6,309488.492,0.00475301602159251
355,1165,S4,ARG, Total,Argentina,PNG,Papua New Guinea,2019,Export,6,257.55,3.9553628260954885e-06
356,1167,S4,ARG, Total,Argentina,POL,Poland,2019,Export,6,506023.501,0.007771331954906206
357,1169,S4,ARG, Total,Argentina,PRT,Portugal,2019,Export,6,99858.86,0.001533597447875262
358,1171,S4,ARG, Total,Argentina,PRY,Paraguay,2019,Export,6,1017140.462,0.015620887487137997
359,1173,S4,ARG, Total,Argentina,PSE,Occ.Pal.Terr,2019,Export,6,1444.003,2.2176493057543635e-05
360,1175,S4,ARG, Total,Argentina,QAT,Qatar,2019,Export,6,49437.988,0.000759251329575441
361,1177,S4,ARG, Total,Argentina,ROM,Romania,2019,Export,6,43977.582,0.0006753923239152245
362,1179,S4,ARG, Total,Argentina,RUS,Russian Federation,2019,Export,6,650339.837,0.009987691770913607
363,1181,S4,ARG, Total,Argentina,RWA,Rwanda,2019,Export,6,3174.014,4.874539695246223e-05
364,1183,S4,ARG, Total,Argentina,SAU,Saudi Arabia,2019,Export,6,1010366.624,0.015516857252173161
365,1185,S4,ARG, Total,Argentina,SEN,Senegal,2019,Export,6,90347.847,0.0013875306365426626
366,1187,S4,ARG, Total,Argentina,SER,"Serbia, FR(Serbia/Montenegro)",2019,Export,6,7637.596,0.00011729552824358609
367,1189,S4,ARG, Total,Argentina,SGP,Singapore,2019,Export,6,102982.331,0.0015815666231103127
368,1192,S4,ARG, Total,Argentina,SLE,Sierra Leone,2019,Export,6,964.024,1.4805143440356735e-05
369,1194,S4,ARG, Total,Argentina,SLV,El Salvador,2019,Export,6,40163.347,0.0006168146367515968
370,1196,S4,ARG, Total,Argentina,SUD,Sudan,2019,Export,6,3068.141,4.711943644581417e-05
371,1198,S4,ARG, Total,Argentina,SUR,Suriname,2019,Export,6,5229.066,8.030616684760175e-05
372,1200,S4,ARG, Total,Argentina,SVK,Slovak Republic,2019,Export,6,36598.848,0.0005620723077348833
373,1202,S4,ARG, Total,Argentina,SVN,Slovenia,2019,Export,6,3038.095,4.665800048591175e-05
374,1204,S4,ARG, Total,Argentina,SWE,Sweden,2019,Export,6,43335.631,0.0006655334649690983
375,1207,S4,ARG, Total,Argentina,SYR,Syrian Arab Republic,2019,Export,6,69183.26400000001,0.001062492372795769
376,1209,S4,ARG, Total,Argentina,TGO,Togo,2019,Export,6,7501.115,0.00011519950077758594
377,1211,S4,ARG, Total,Argentina,THA,Thailand,2019,Export,6,600679.557,0.00922502655854516
378,1214,S4,ARG, Total,Argentina,TTO,Trinidad and Tobago,2019,Export,6,12122.797,0.00018617767657581793
379,1216,S4,ARG, Total,Argentina,TUN,Tunisia,2019,Export,6,121613.823,0.001867702561186397
380,1218,S4,ARG, Total,Argentina,TUR,Turkey,2019,Export,6,514131.091,0.007895845486629069
381,1220,S4,ARG, Total,Argentina,TZA,Tanzania,2019,Export,6,32243.802000000003,0.0004951890343730668
382,1222,S4,ARG, Total,Argentina,UGA,Uganda,2019,Export,6,43846.78,0.0006733835125450869
383,1224,S4,ARG, Total,Argentina,UKR,Ukraine,2019,Export,6,35857.849,0.0005506923042451769
385,1228,S4,ARG, Total,Argentina,URY,Uruguay,2019,Export,6,1135826.613,0.017443627885653838
386,1230,S4,ARG, Total,Argentina,USA,United States,2019,Export,6,4109531.993,0.06311275510682315
387,1232,S4,ARG, Total,Argentina,UZB,Uzbekistan,2019,Export,6,2346.817,3.604159472509779e-05
388,1234,S4,ARG, Total,Argentina,VCT,St. Vincent and the Grenadines,2019,Export,6,125.383,1.9255882633443237e-06
389,1236,S4,ARG, Total,Argentina,VEN,Venezuela,2019,Export,6,126365.984,0.0019406845878337303
390,1238,S4,ARG, Total,Argentina,VNM,Vietnam,2019,Export,6,2806238.094,0.04309722321172843
391,1240,S4,ARG, Total,Argentina,WLD, World,2019,Export,6,65114127.66,1.0
392,1242,S4,ARG, Total,Argentina,YEM,Yemen,2019,Export,6,173678.125,0.0026672879026634266
393,1244,S4,ARG, Total,Argentina,ZAF,South Africa,2019,Export,6,599004.621,0.00919930347723866
394,1246,S4,ARG, Total,Argentina,ZAR,"Congo, Dem. Rep.",2019,Export,6,13736.001,0.0002109526994160763
395,1248,S4,ARG, Total,Argentina,ZMB,Zambia,2019,Export,6,987.855,1.517113160385385e-05
396,1250,S4,ARG, Total,Argentina,ZWE,Zimbabwe,2019,Export,6,8410.615,0.00012916728369482083
397,1254,S4,ARM, Total,Armenia,ARE,United Arab Emirates,2019,Export,6,31517.47,0.013099947459258044
398,1257,S4,ARM, Total,Armenia,AUS,Australia,2019,Export,6,88.226,3.66703280606121e-05
399,1259,S4,ARM, Total,Armenia,AUT,Austria,2019,Export,6,3482.025,0.0014472717686991687
400,1261,S4,ARM, Total,Armenia,AZE,Azerbaijan,2019,Export,6,3037.922,0.0012626844282020134
401,1263,S4,ARM, Total,Armenia,BEL,Belgium,2019,Export,6,25574.079,0.010629631477999805
402,1265,S4,ARM, Total,Armenia,BGR,Bulgaria,2019,Export,6,207146.374,0.0860984912740717
403,1267,S4,ARM, Total,Armenia,BHR,Bahrain,2019,Export,6,72.873,3.0288994364030852e-05
404,1269,S4,ARM, Total,Armenia,BLR,Belarus,2019,Export,6,17816.296000000002,0.007405180095946447
405,1271,S4,ARM, Total,Armenia,BLZ,Belize,2019,Export,6,462.0,0.00019202606447082257
406,1275,S4,ARM, Total,Armenia,CAN,Canada,2019,Export,6,53137.853,0.022086261441599767
407,1277,S4,ARM, Total,Armenia,CHE,Switzerland,2019,Export,6,419664.595,0.1744297415056096
408,1279,S4,ARM, Total,Armenia,CHL,Chile,2019,Export,6,0.004,1.6625633287517105e-09
409,1281,S4,ARM, Total,Armenia,CHN,China,2019,Export,6,181622.814,0.0754898575552732
410,1282,S4,ARM, Total,Armenia,CIV,Cote d'Ivoire,2019,Export,6,0.009000000000000001,3.740767489691349e-09
411,1285,S4,ARM, Total,Armenia,COL,Colombia,2019,Export,6,19.72,8.196437210745932e-06
412,1287,S4,ARM, Total,Armenia,CYP,Cyprus,2019,Export,6,12.01,4.9918463945770104e-06
413,1289,S4,ARM, Total,Armenia,CZE,Czech Republic,2019,Export,6,2453.515,0.0010197810163855632
414,1291,S4,ARM, Total,Armenia,DEU,Germany,2019,Export,6,36266.582,0.015073872323091717
415,1293,S4,ARM, Total,Armenia,DNK,Denmark,2019,Export,6,912.461,0.00037925604937902866
416,1295,S4,ARM, Total,Armenia,DOM,Dominican Republic,2019,Export,6,3.299,1.3711991053879732e-06
417,1297,S4,ARM, Total,Armenia,EGY,"Egypt, Arab Rep.",2019,Export,6,10.915,4.536719683331229e-06
418,1299,S4,ARM, Total,Armenia,ESP,Spain,2019,Export,6,606.337,0.0002520184152663315
419,1301,S4,ARM, Total,Armenia,EST,Estonia,2019,Export,6,590.7040000000002,0.0002455207021367377
420,1303,S4,ARM, Total,Armenia,FIN,Finland,2019,Export,6,63.68600000000001,2.6470502038720362e-05
421,1305,S4,ARM, Total,Armenia,FRA,France,2019,Export,6,6710.161999999998,0.0027890173177958083
422,1308,S4,ARM, Total,Armenia,GBR,United Kingdom,2019,Export,6,4422.426,0.0018381408229295282
423,1310,S4,ARM, Total,Armenia,GEO,Georgia,2019,Export,6,60456.71900000001,0.0251282809965117
424,1311,S4,ARM, Total,Armenia,GHA,Ghana,2019,Export,6,51.37600000000001,2.1353963394486975e-05
425,1313,S4,ARM, Total,Armenia,GRC,Greece,2019,Export,6,275.22,0.00011439266983476145
426,1315,S4,ARM, Total,Armenia,HKG,"Hong Kong, China",2019,Export,6,3537.297,0.0014702450687758598
427,1317,S4,ARM, Total,Armenia,HRV,Croatia,2019,Export,6,254.751,0.00010588491764070675
428,1319,S4,ARM, Total,Armenia,HUN,Hungary,2019,Export,6,435.013,0.00018080916533256696
429,1322,S4,ARM, Total,Armenia,IND,India,2019,Export,6,3441.003,0.0014302213504811556
430,1324,S4,ARM, Total,Armenia,IRL,Ireland,2019,Export,6,0.642,2.6684141426464953e-07
431,1326,S4,ARM, Total,Armenia,IRN,"Iran, Islamic Rep.",2019,Export,6,83102.701,0.03454087580070452
432,1328,S4,ARM, Total,Armenia,IRQ,Iraq,2019,Export,6,174867.40399999998,0.07268203332110254
433,1331,S4,ARM, Total,Armenia,ISR,Israel,2019,Export,6,1860.407,0.0007732611136882458
434,1333,S4,ARM, Total,Armenia,ITA,Italy,2019,Export,6,15053.207,0.006256727484577137
435,1335,S4,ARM, Total,Armenia,JOR,Jordan,2019,Export,6,760.5239999999999,0.0003161048282588914
436,1337,S4,ARM, Total,Armenia,JPN,Japan,2019,Export,6,1398.394,0.0005812296458866049
437,1339,S4,ARM, Total,Armenia,KAZ,Kazakhstan,2019,Export,6,5397.383000000002,0.002243372761756974
438,1341,S4,ARM, Total,Armenia,KEN,Kenya,2019,Export,6,14.67,6.0974510081968985e-06
439,1343,S4,ARM, Total,Armenia,KGZ,Kyrgyz Republic,2019,Export,6,3152.135,0.0013101560145686933
440,1345,S4,ARM, Total,Armenia,KOR,"Korea, Rep.",2019,Export,6,479.336,0.0001992316139376325
441,1347,S4,ARM, Total,Armenia,KWT,Kuwait,2019,Export,6,622.273,0.0002586420675680783
442,1349,S4,ARM, Total,Armenia,LBN,Lebanon,2019,Export,6,462.439,0.00019220853079615307
443,1351,S4,ARM, Total,Armenia,LBY,Libya,2019,Export,6,560.3,0.00023288355827489582
444,1353,S4,ARM, Total,Armenia,LTU,Lithuania,2019,Export,6,3115.561,0.001294954366772252
445,1355,S4,ARM, Total,Armenia,LUX,Luxembourg,2019,Export,6,1004.375,0.0004174592608287498
446,1357,S4,ARM, Total,Armenia,LVA,Latvia,2019,Export,6,3621.93,0.0015054219993264207
447,1359,S4,ARM, Total,Armenia,MAR,Morocco,2019,Export,6,18.5,7.68935539547666e-06
448,1361,S4,ARM, Total,Armenia,MDA,Moldova,2019,Export,6,2326.498,0.0009669875648035493
449,1363,S4,ARM, Total,Armenia,MEX,Mexico,2019,Export,6,425.193,0.0001767275723604815
450,1365,S4,ARM, Total,Armenia,MLT,Malta,2019,Export,6,20.113,8.359784057795788e-06
451,1368,S4,ARM, Total,Armenia,MNG,Mongolia,2019,Export,6,845.252,0.00035132124468851016
452,1372,S4,ARM, Total,Armenia,MYS,Malaysia,2019,Export,6,426.292,0.00017718436163505604
453,1373,S4,ARM, Total,Armenia,NGA,Nigeria,2019,Export,6,3.2030000000000003,1.3312975854979322e-06
454,1375,S4,ARM, Total,Armenia,NLD,Netherlands,2019,Export,6,153069.87099999998,0.06362208856533873
455,1377,S4,ARM, Total,Armenia,NOR,Norway,2019,Export,6,10.895,4.528406866687471e-06
456,1379,S4,ARM, Total,Armenia,NZL,New Zealand,2019,Export,6,18.693,7.769574076088932e-06
457,1381,S4,ARM, Total,Armenia,OMN,Oman,2019,Export,6,4156.564,0.0017276377200023812
458,1383,S4,ARM, Total,Armenia,PAK,Pakistan,2019,Export,6,487.7,0.0002027080338580523
459,1385,S4,ARM, Total,Armenia,PER,Peru,2019,Export,6,66.375,2.7588160236473694e-05
460,1387,S4,ARM, Total,Armenia,PHL,Philippines,2019,Export,6,7.185,2.98637937927026e-06
461,1389,S4,ARM, Total,Armenia,POL,Poland,2019,Export,6,12313.899,0.005118159227838089
462,1391,S4,ARM, Total,Armenia,PRT,Portugal,2019,Export,6,47.231,1.963113214506801e-05
463,1392,S4,ARM, Total,Armenia,PSE,Occ.Pal.Terr,2019,Export,6,63.389,2.6347056711560544e-05
464,1394,S4,ARM, Total,Armenia,QAT,Qatar,2019,Export,6,1640.056,0.0006816742406748038
465,1396,S4,ARM, Total,Armenia,ROM,Romania,2019,Export,6,71.781,2.9835114575281637e-05
